31194	1226	CD	52769649	382.60	HH
31195	1227	YZ	31759178	551.10	HH
31196	1227	GH	57943856	10.10	  
31197	1227	MN	14547312	98.00	IN
31198	1227	YZ	39771598	234.40	  
31199	1228	AB	34928244	198.00	HH
31200	1229	UV	85866784	550.50	HH
31201	1230	IJ	91985517	321.34	LE
31202	1231	GH	5624753	348.50	HH
31203	1231	IJ	9577274	66.50	LE
31204	1233	GH	76341795	226.00	HH
31205	1234	WX	71036088	223.60	HH
31206	1235	QR	36736953	184.30	HH
31207	1235	GH	56642502	104.90	HH
31208	1238	IJ	28000951	225.60	HH
31209	1239	KL	83388852	374.40	HH
31210	1240	MN	14062285	435.30	HH
31211	1241	EF	97685855	136.80	HH
31212	1241	IJ	21271294	220.10	  
31213	1241	WX	87002157	22.70	IN
31214	1242	CD	11588836	535.57	LO
31215	1242	GH	12355560	491.00	HH
31216	1242	AB	62675297	367.40	  
31217	1242	OP	25744539	42.20	IN
31218	1242	UV	13214141	3.80	  
31219	1244	EF	22533941	90.30	HH
31220	1244	IJ	81744551	212.20	  
31221	1244	WX	97042274	40.60	IN
31222	1244	QR	49724513	5.40	  
31223	1244	AB	67696446	74.80	LO
31224	1245	IJ	42008179	361.10	HH
31225	1246	AB	34252166	323.90	HH
31226	1247	YZ	9652227	207.70	LO
31227	1248	AB	25126809	317.60	HH
31228	1249	ST	91224199	70.40	HH
31229	1249	GH	65504103	39.20	  
31230	1249	QR	4520500	136.10	IN
31231	1250	GH	21845096	380.52	LO
31232	1250	YZ	14470041	6.10	HH
31233	1250	IJ	49418222	1006.90	  
31234	1251	UV	78350180	787.00	HH
31235	1252	UV	84370898	411.47	LO
31236	1253	OP	64931833	386.50	HH
31237	1253	WX	10639518	533.00	  
31238	1255	GH	13613921	459.80	LO
31239	1256	AB	72944313	117.80	HH
31240	1256	ST	69528400	545.00	  
31241	1256	IJ	9768981	197.40	LO
31242	1257	CD	16047442	438.70	HH
31243	1258	AB	56178200	75.90	HH
31244	1258	OP	77309888	117.40	  
31245	1259	IJ	29708302	72.40	HH
31246	1259	MN	46119725	210.80	  
31247	1259	EF	47106474	46.40	IN
31248	1259	WX	87490993	142.90	LO
31249	1260	QR	76420205	659.40	HH
31250	1261	CD	48037660	922.20	HH
31251	1262	EF	16308558	282.10	HH
31252	1264	YZ	35251403	660.50	HH
31253	1265	QR	2120972	187.00	HH
31254	1266	MN	3816020	929.10	HH
31255	1267	GH	53632640	227.10	HH
31256	1267	YZ	92731403	86.70	  
31257	1267	OP	38344526	2.10	IN
31258	1267	QR	69378167	167.20	  
31259	1268	ST	70287799	222.00	HH
31260	1269	CD	70135479	684.00	HH
31261	1269	EF	78545605	59.90	  
31262	1270	AB	27904290	207.73	LO
31263	1270	WX	88882463	416.20	HH
31264	1271	EF	44934696	412.80	HH
31265	1272	IJ	75666576	124.64	LE
31266	1273	IJ	25406718	386.30	HH
31267	1275	IJ	30025339	190.30	HH
31268	1276	OP	19942432	383.90	HH
31269	1276	YZ	87970047	50.80	  
31270	1276	AB	23086488	16.90	IN
31271	1277	OP	2533764	317.50	HH
31276	1279	QR	61846792	358.70	HH
31277	1280	EF	39353507	249.10	HH
31282	1284	AB	29951918	437.55	LO
31283	1285	YZ	21816671	721.30	HH
31284	1286	IJ	38014668	850.00	HH
31285	1287	EF	52661430	262.30	HH
31286	1287	UV	28742987	661.90	  
31287	1287	CD	8041507	52.50	IN
31288	1288	IJ	87367409	294.80	HH
31289	1289	OP	91892945	695.00	HH
31291	1291	OP	71369182	133.30	HH
31292	1291	IJ	15883821	33.50	HH
31293	1292	MN	61391454	165.30	HH
31294	1292	UV	43192416	145.70	  
31295	1292	KL	75588404	22.10	IN
31296	1293	MN	91569077	348.40	HH
31297	1294	ST	59882163	140.40	HH
31298	1294	UV	31563121	217.70	  
31299	1295	UV	74620097	328.20	HH
31300	1296	GH	57227110	160.70	HH
31301	1297	IJ	23392784	287.80	HH
31302	1297	UV	17594236	331.10	  
31303	1298	MN	11863774	582.20	HH
31304	1299	CD	17364889	31.70	HH
31305	1299	GH	4791987	229.10	  
31308	1302	UV	38729328	392.40	HH
31309	1303	IJ	57378178	360.10	HH
31310	1304	CD	84192180	236.89	LE
31311	1306	YZ	36806219	502.30	HH
31312	1306	IJ	20391887	94.20	  
31313	1306	EF	58231496	188.80	IN
31314	1307	OP	88894867	329.70	HH
31315	1308	CD	27181756	320.60	HH
31316	1309	AB	95435869	260.00	LE
31317	1309	YZ	27833730	1019.90	HH
31318	1311	UV	53567492	932.70	HH
31319	1312	ST	56866002	169.00	HH
31320	1314	IJ	52970862	688.90	HH
31321	1315	YZ	869143	281.30	HH
31322	1315	QR	62296283	29.90	  
31323	1315	MN	4333562	316.00	IN
31324	1316	KL	70345508	113.00	HH
31325	1316	WX	87733494	61.90	  
31326	1316	EF	61034697	23.30	IN
31327	1317	YZ	54353141	349.30	HH
31328	1318	ST	77757256	515.40	LO
31329	1318	AB	10788429	867.70	HH
31330	1318	AB	50830727	176.20	  
31331	1318	MN	13490295	201.50	IN
31332	1318	AB	44717049	74.40	  
31333	1319	IJ	20581275	618.50	HH
31334	1319	YZ	35347509	88.40	  
31335	1319	EF	91518568	136.20	IN
31336	1320	EF	72762423	437.70	HH
31337	1320	MN	96369796	90.70	  
31338	1320	ST	17258435	14.90	IN
31339	1320	KL	99194561	8.00	  
31340	1321	EF	33750575	268.30	HH
31341	1321	CD	3041947	63.60	LE
31342	1322	ST	3167045	148.50	HH
31343	1322	OP	6584710	143.10	HH
31344	1323	OP	80685257	972.00	HH
31345	1324	ST	6513697	274.10	HH
31346	1324	GH	7442152	68.00	  
31347	1325	QR	62716066	36.20	HH
31348	1325	UV	37066787	176.60	  
31349	1326	YZ	57284325	9.60	HH
31350	1326	QR	42594999	78.60	  
31351	1326	ST	57544726	120.70	IN
31352	1326	QR	85305046	95.40	  
31353	1328	AB	49398750	324.98	LE
31354	1329	UV	31472492	196.02	LO
31355	1329	QR	69419830	336.80	HH
31356	1329	AB	48227208	508.10	  
31358	1331	YZ	74847352	109.60	HH
31359	1331	EF	79824220	332.00	  
31360	1332	MN	12752318	475.50	HH
31361	1333	MN	53933286	650.80	HH
31362	1335	QR	86276912	536.70	HH
31363	1335	MN	66854125	104.40	  
31364	1336	CD	63792580	942.60	HH
31365	1337	WX	46227514	326.40	HH
31366	1338	CD	87075221	454.50	HH
31367	1338	OP	42143994	89.70	  
31368	1338	IJ	85222345	15.70	IN
31369	1340	KL	25240075	81.80	HH
31370	1340	CD	67103540	47.20	  
31371	1340	GH	64112800	112.00	IN
31372	1341	MN	57686775	209.80	HH
31373	1342	YZ	42622768	107.90	LE
31374	1342	EF	75854611	251.70	HH
31375	1342	ST	45400208	101.10	  
31376	1342	YZ	30762762	366.50	IN
31380	1345	ST	37129354	329.40	HH
31381	1345	AB	89492493	84.80	  
31382	1346	WX	66261118	159.20	HH
31383	1346	AB	56407761	47.50	  
31384	1347	ST	98295950	206.60	HH
31385	1348	CD	53150421	502.50	HH
31386	1348	ST	8676511	1.70	  
31387	1348	UV	14109647	49.20	IN
31388	1349	QR	14006042	229.20	HH
31389	1349	OP	96585589	152.10	HH
31390	1350	OP	97355442	107.90	LE
31391	1350	MN	23763126	687.50	HH
31392	1350	QR	96030205	349.30	  
31393	1351	QR	55786406	222.70	HH
31394	1352	GH	58356165	297.60	HH
31395	1352	WX	39692401	344.50	  
31396	1352	EF	54978299	37.00	IN
31397	1352	EF	98708682	21.30	  
31398	1353	QR	64405166	65.10	HH
31399	1353	QR	98736470	664.60	  
31400	1354	QR	24313408	308.00	HH
31401	1355	WX	64249014	360.60	HH
31402	1357	EF	34856063	229.00	HH
31403	1358	GH	97084825	298.00	HH
31404	1361	AB	67573106	619.50	HH
31405	1363	QR	46678805	504.60	HH
31406	1363	KL	28982448	151.70	  
31407	1363	MN	35128331	8.20	IN
31408	1363	OP	19618755	24.30	  
31411	1365	OP	53364294	231.40	HH
31412	1366	GH	26513684	477.30	HH
31413	1366	ST	24074399	31.00	  
31414	1366	UV	48775595	.10	IN
31415	1367	MN	3021765	387.20	HH
31416	1367	ST	41883254	19.30	  
31417	1367	QR	58902168	71.70	IN
31418	1367	UV	69351130	43.10	  
31419	1368	CD	10035527	443.90	HH
31420	1369	AB	25008797	600.50	HH
31421	1369	KL	43920379	173.80	  
31422	1370	WX	50552004	185.20	HH
31423	1371	QR	48874825	307.40	HH
31424	1373	MN	6348324	162.80	HH
31425	1373	CD	9301025	34.60	  
31426	1374	WX	38325822	810.73	LO
31427	1375	CD	90090238	593.00	HH
31428	1375	MN	47862768	188.90	LO
31429	1376	QR	86161052	273.10	HH
31430	1377	QR	94826453	227.20	HH
31431	1378	QR	81520026	295.30	HH
31432	1378	EF	29417294	134.70	  
31433	1378	OP	12318605	69.30	IN
31434	1378	AB	95008945	88.10	  
31435	1379	AB	47752141	695.30	HH
31436	1380	KL	34163099	882.90	HH
31437	1380	CD	91279375	110.00	  
31438	1380	QR	88771873	120.00	LE
31439	1381	ST	30807364	270.50	HH
31440	1382	IJ	22867429	205.90	HH
31441	1383	GH	38012504	217.30	HH
31442	1385	QR	75899833	983.40	HH
31447	1389	IJ	18867123	522.77	LO
31448	1389	WX	71177351	637.60	HH
31449	1390	AB	35191500	101.10	HH
31450	1390	EF	43511337	614.70	  
31451	1391	QR	42852616	305.30	HH
31452	1392	EF	64765941	308.10	HH
31453	1392	ST	15265077	421.60	  
31454	1393	IJ	81478815	525.40	HH
31455	1394	YZ	28259659	145.40	HH
31456	1394	ST	14472324	64.60	HH
31457	1395	ST	54942530	343.20	HH
31458	1396	AB	60094183	1470.70	HH
31459	1397	MN	51145178	831.90	HH
31460	1399	IJ	36796647	542.70	HH
31461	1399	WX	32165342	1.30	  
31462	1399	YZ	87596064	2.90	IN
31463	1399	KL	64385211	34.50	  
31468	1401	IJ	35891682	246.30	HH
31469	1402	ST	2188045	207.30	HH
31470	1402	IJ	79063850	222.10	  
31471	1402	IJ	52195531	47.10	IN
31472	1402	EF	12338292	37.40	  
31473	1403	ST	50271129	912.00	HH
31474	1404	IJ	6610733	212.10	LE
31475	1404	UV	64530676	630.60	HH
31476	1404	CD	76187407	12.30	  
31477	1404	WX	45402222	5.30	IN
31478	1404	IJ	96404462	48.30	  
31479	1405	GH	27032226	222.90	HH
31480	1405	ST	63219690	15.80	  
31481	1406	EF	24323117	230.20	HH
31482	1406	CD	43622702	45.80	HH
31483	1407	UV	51198023	522.77	LO
31484	1407	ST	30396717	1488.20	HH
31487	1410	KL	63791805	381.60	HH
31488	1411	CD	50814467	517.40	HH
31489	1412	OP	20603227	93.60	HH
31490	1412	MN	65591120	177.30	  
31491	1412	ST	86234765	111.00	IN
31492	1413	GH	68355953	201.60	HH
31493	1413	AB	67985760	347.70	  
31494	1413	ST	30746954	62.00	IN
31495	1414	AB	31974488	192.00	HH
31496	1414	MN	8757979	539.70	  
31497	1414	YZ	13936388	181.70	IN
31500	1416	GH	1996410	368.80	LE
31501	1417	QR	84443246	739.40	HH
31502	1418	OP	96634888	675.90	HH
31503	1419	QR	61356300	330.50	HH
31504	1420	QR	22850889	179.40	HH
31505	1422	UV	24991828	265.50	HH
31506	1423	WX	64437407	239.40	HH
31507	1423	IJ	50862812	121.30	  
31508	1424	YZ	45458507	622.40	HH
31509	1425	MN	22342765	406.90	HH
31510	1426	GH	15124905	268.10	HH
31511	1427	AB	54532253	604.60	HH
31513	1429	EF	8150911	216.60	HH
31514	1430	CD	90607785	412.70	LO
31515	1432	CD	68369197	326.72	LE
31516	1432	IJ	80977028	1359.00	HH
31518	1434	QR	81822454	321.40	HH
31519	1435	WX	87787443	794.90	HH
31520	1436	QR	96351390	310.40	HH
31521	1437	ST	58229595	175.30	HH
31522	1437	OP	22823983	31.40	  
31523	1437	AB	52723318	6.50	IN
31524	1437	GH	27458155	2.90	  
31525	1439	MN	79379254	212.20	HH
31526	1440	ST	85377597	5.60	HH
31527	1440	IJ	63291668	202.00	  
31528	1440	IJ	66044574	5.60	IN
31529	1441	IJ	27838117	242.50	HH
31530	1442	QR	70648139	595.00	HH
31531	1443	UV	43636268	750.50	HH
31532	1444	YZ	56467163	202.40	HH
31533	1445	YZ	18387353	136.10	HH
31534	1445	AB	68283045	66.80	  
31535	1445	EF	22041118	107.50	IN
31536	1445	IJ	82043331	142.00	  
31537	1446	GH	83373719	487.70	HH
31538	1447	YZ	1155138	208.47	LO
31539	1447	OP	54932880	821.00	HH
31540	1448	CD	82941960	715.60	LO
31541	1449	KL	82136630	282.00	HH
31542	1449	UV	17508918	32.00	  
31543	1450	UV	804383	310.30	HH
31544	1451	UV	44489443	373.40	HH
31545	1453	OP	2968991	125.08	LE
31546	1453	ST	62248831	682.00	HH
31547	1456	CD	25505447	125.08	LE
31553	1458	ST	80573415	325.90	HH
31554	1459	EF	28272974	154.20	HH
31555	1459	OP	25038093	58.20	  
31556	1460	UV	8283299	341.70	HH
31557	1461	MN	76424008	421.71	LE
31558	1461	EF	52034497	870.50	HH
31560	1463	QR	31343501	71.90	HH
31561	1463	YZ	71522283	150.50	  
31562	1465	WX	32052809	190.40	HH
31563	1465	CD	77944719	21.80	  
31564	1466	ST	82133537	1005.60	HH
31565	1467	QR	10475975	681.40	HH
31566	1468	AB	25955593	43.90	HH
31567	1468	IJ	53378862	171.00	  
31568	1469	EF	97405832	357.40	HH
31569	1470	AB	72926729	406.00	HH
31570	1471	CD	85543155	782.30	HH
31571	1471	YZ	17326855	1.20	  
31572	1471	MN	59438282	17.60	IN
31573	1472	MN	39937996	352.70	HH
31574	1472	OP	3332001	237.50	  
31575	1473	QR	28500956	198.40	HH
31576	1474	IJ	16386759	269.50	HH
31577	1476	YZ	33632028	346.70	HH
31578	1477	OP	39149236	210.00	HH
31579	1478	KL	82071739	1193.10	HH
31580	1479	QR	35573202	216.20	HH
31581	1480	WX	70736652	342.52	LO
31582	1481	EF	82271873	206.50	HH
31583	1482	KL	43270033	268.70	HH
31584	1482	KL	10367054	176.60	  
31585	1482	GH	84175443	33.50	IN
31586	1483	YZ	92452376	196.20	HH
31587	1483	AB	39453744	270.10	  
31588	1484	GH	82517391	234.60	HH
31589	1484	IJ	29707634	79.40	HH
31590	1485	MN	47115165	33.60	HH
31591	1485	EF	43014037	594.90	  
31592	1485	OP	33874970	101.80	LE
31593	1486	KL	50455820	359.20	HH
31594	1486	KL	1473415	229.10	  
31595	1486	MN	12761944	223.50	IN
31596	1487	KL	70317125	220.40	HH
31597	1488	WX	69482773	585.00	HH
31598	1488	CD	64393782	23.00	  
31601	1490	CD	39819097	165.77	LE
31602	1491	OP	94478863	696.60	HH
31603	1492	KL	60810822	154.60	HH
31604	1493	EF	95543610	226.40	HH
31605	1493	GH	85806101	5.10	HH
31606	1495	IJ	9478509	305.90	HH
31607	1495	MN	97259157	67.00	  
31608	1496	AB	4760909	693.10	HH
31609	1496	GH	36367225	16.10	  
31610	1496	AB	44200831	3.30	IN
31611	1497	WX	59296756	26.10	HH
31612	1497	YZ	74438202	546.30	  
31613	1498	ST	26674098	276.28	LO
31614	1499	EF	54662084	366.60	HH
31615	1500	GH	4727745	411.90	HH
31616	1501	OP	40921163	229.20	HH
31617	1502	IJ	11066508	733.80	HH
31618	1503	OP	11958569	317.10	HH
31619	1504	UV	29212069	61.90	HH
31620	1504	WX	69836336	488.70	  
31621	1506	UV	28518402	949.80	LO
31622	1507	ST	156510	661.90	HH
31623	1508	OP	10600459	165.77	LE
31624	1508	UV	9055811	896.70	HH
31625	1509	EF	43322950	494.30	HH
31626	1509	QR	20525896	232.00	  
31627	1510	OP	82537191	998.50	HH
31628	1511	OP	43543106	165.77	LE
31629	1512	YZ	42362171	882.20	HH
31630	1513	AB	52238965	163.20	HH
31631	1513	QR	85800695	391.20	  
31632	1513	OP	59476637	131.60	IN
31633	1513	GH	65290647	68.90	  
31634	1514	ST	47490662	154.70	HH
31635	1514	WX	89040159	223.40	HH
31636	1515	IJ	74637114	153.80	HH
31637	1515	CD	84623413	77.40	  
31638	1515	QR	23320967	290.70	IN
31639	1516	YZ	87859165	227.70	HH
31640	1517	ST	15521866	260.10	HH
31641	1519	UV	68640708	344.30	HH
31642	1520	YZ	12391865	294.30	HH
31643	1521	GH	37432712	302.40	HH
31644	1523	CD	15318	168.40	HH
31645	1523	IJ	13058364	984.30	  
31646	1524	WX	26553452	270.50	HH
31647	1525	QR	24106085	162.50	HH
31648	1526	QR	69354104	443.30	HH
31649	1527	EF	27702808	455.72	LO
31651	1528	QR	58779168	398.10	LO
31652	1529	MN	66372424	105.90	HH
31653	1529	YZ	86592346	146.30	  
31654	1529	QR	57476818	7.70	IN
31655	1530	WX	24157417	370.00	HH
31658	1532	AB	67652118	790.30	HH
31661	1534	EF	3089267	745.10	HH
31662	1534	ST	36498439	215.50	  
31663	1535	UV	60955130	275.70	HH
31664	1536	ST	11303443	1320.40	HH
31665	1538	IJ	9744745	1028.80	HH
31668	1540	IJ	33179605	454.00	HH
31669	1540	UV	76470201	305.70	  
31670	1540	UV	64628779	116.40	LE
31671	1542	CD	9322101	265.50	HH
31672	1544	IJ	71562015	952.60	HH
31673	1544	ST	7747644	18.90	  
31674	1545	KL	98522644	262.50	HH
31675	1545	MN	5408674	111.20	  
31676	1546	UV	49245339	417.30	HH
31677	1548	MN	36616581	210.60	HH
31678	1549	OP	11773330	405.20	HH
31679	1550	ST	90144109	470.80	HH
31680	1551	AB	436425	74.70	HH
31681	1551	CD	74171310	231.60	HH
31682	1552	MN	57056182	526.30	HH
31683	1552	WX	17611515	102.10	LE
31684	1554	OP	93773585	655.10	HH
31685	1555	QR	32593053	326.30	HH
31686	1556	QR	42585212	183.70	HH
31687	1557	EF	82259255	225.30	HH
31688	1558	IJ	10707974	114.80	HH
31689	1558	ST	33069950	289.90	  
31690	1558	UV	65272307	138.40	LE
31691	1559	KL	31869977	800.40	HH
31692	1560	YZ	49192738	333.20	HH
31693	1560	CD	89837598	24.40	  
31694	1560	UV	97033959	43.70	IN
31695	1560	OP	34151840	113.70	LE
31696	1561	CD	91776167	192.40	HH
31697	1561	WX	32302445	5.10	HH
31698	1562	EF	14241010	193.30	HH
31699	1565	AB	92115938	61.00	HH
31700	1565	AB	37661731	209.50	  
31701	1565	OP	85872715	38.30	IN
31702	1566	WX	11077720	437.50	HH
31703	1566	WX	15924412	116.40	  
31704	1566	YZ	98447876	162.20	IN
31705	1566	OP	12450731	94.80	  
31706	1567	UV	14090234	48.00	HH
31707	1567	CD	53102117	600.00	  
31708	1567	EF	34027445	345.50	IN
31709	1568	WX	7532716	439.90	HH
31710	1568	WX	99360131	4.90	  
31711	1568	YZ	14241963	102.80	IN
31712	1568	UV	54462337	162.70	LE
31717	1570	UV	20745683	286.50	HH
31718	1571	AB	54680818	769.20	HH
31719	1572	EF	46670591	759.60	HH
31720	1573	IJ	19240260	363.80	HH
31721	1574	GH	16211796	239.00	HH
31722	1575	CD	10936338	299.80	HH
31723	1576	WX	88001566	1181.60	HH
31724	1577	KL	69888543	128.20	HH
31725	1577	KL	58483004	98.80	  
31726	1577	QR	87333589	29.00	IN
31727	1578	UV	44909232	182.50	HH
31728	1579	CD	79833501	337.70	HH
31729	1580	UV	11339313	809.42	LO
31730	1581	AB	55002999	575.80	HH
31731	1582	CD	24857425	191.70	HH
31732	1583	QR	49376446	809.42	LO
31733	1584	ST	97312646	198.30	HH
31734	1586	EF	95375972	550.40	HH
31735	1588	KL	66344201	244.30	HH
31736	1590	ST	5941856	584.70	HH
31737	1590	WX	79533683	102.50	  
31738	1590	ST	99553811	55.10	IN
31739	1590	GH	23429125	12.70	  
31740	1591	AB	70031231	768.00	HH
31741	1591	AB	57081830	2.60	  
31742	1591	AB	34176314	15.30	IN
31743	1592	QR	4900444	22.40	HH
31744	1592	GH	84782951	161.30	HH
31745	1593	MN	35590773	208.60	HH
31746	1594	WX	15203357	457.70	HH
31747	1594	AB	37283611	159.60	  
31748	1594	CD	79126387	5.40	IN
31752	1596	KL	29656684	130.60	HH
31753	1596	OP	20661324	199.70	HH
31754	1597	GH	13610762	237.60	HH
31755	1598	CD	36073070	543.80	HH
31756	1598	WX	12520486	738.40	  
31757	1599	OP	68704247	133.70	HH
31758	1599	WX	99690108	400.40	  
31759	1600	YZ	78760194	323.40	HH
31760	1601	AB	43843287	269.40	HH
31761	1602	GH	6762600	203.30	HH
31762	1603	WX	92258166	235.90	HH
31763	1603	MN	3211814	118.70	  
31764	1603	CD	6821167	657.80	LO
31765	1604	CD	90369587	708.80	HH
31766	1605	EF	28789526	335.30	HH
31767	1607	GH	89174168	995.80	HH
31768	1608	AB	7212549	342.50	HH
31769	1609	KL	83359962	201.70	HH
31770	1610	UV	10384375	625.80	HH
31771	1611	UV	84055351	40.30	HH
31772	1611	IJ	54032	340.30	  
31773	1613	GH	46822315	362.80	HH
31774	1614	CD	41090893	576.30	HH
31775	1615	QR	27684122	312.40	HH
31776	1616	AB	24604940	264.20	HH
31777	1617	AB	40236705	153.60	HH
31778	1618	EF	1680028	226.50	HH
31779	1619	ST	53959548	322.00	HH
31780	1620	ST	23482644	193.10	HH
31781	1621	UV	69087219	788.70	HH
31782	1622	KL	22068381	235.70	HH
31783	1622	IJ	83712011	102.80	  
31784	1623	UV	2717727	916.00	HH
31785	1624	CD	17034912	101.70	HH
31786	1624	GH	31993609	112.00	HH
31787	1625	GH	44850212	18.50	HH
31788	1625	GH	10578328	172.70	  
31789	1625	CD	51059633	67.90	IN
31790	1625	EF	45131552	152.20	  
31791	1628	AB	57004982	285.00	HH
31792	1629	WX	6837058	313.70	HH
31793	1630	WX	99400460	359.50	HH
31794	1631	ST	78712355	274.30	HH
31795	1632	OP	65521752	197.76	LE
31796	1633	CD	27727192	214.50	HH
31797	1635	EF	72468793	568.30	HH
31798	1636	ST	93399142	496.40	HH
31799	1637	KL	47292917	77.40	HH
31800	1637	GH	10736680	256.90	HH
31801	1638	AB	8848363	267.60	LO
31802	1638	QR	57185012	974.90	HH
31806	1640	UV	42289441	478.30	HH
31807	1641	UV	82829361	197.76	LE
31808	1641	ST	5037063	753.20	HH
31809	1641	MN	57866871	129.40	  
31810	1641	QR	14463842	42.30	IN
31811	1642	UV	27920514	359.70	HH
31816	1644	EF	89781009	253.40	HH
31817	1644	IJ	76071583	102.20	  
31818	1644	GH	66140669	1.70	IN
31819	1645	EF	64568751	907.80	HH
31820	1646	ST	80997341	652.10	HH
31821	1646	QR	99677460	165.10	  
31822	1647	OP	55010729	241.20	HH
31823	1647	GH	78795104	119.90	  
31824	1647	YZ	39877331	1.20	IN
31825	1650	IJ	90931999	364.90	HH
31826	1650	OP	60317361	910.00	  
31827	1651	IJ	71805852	158.17	LE
31828	1652	WX	88888269	342.20	HH
31829	1653	EF	37755870	465.60	HH
31830	1655	IJ	20809352	427.70	HH
31831	1655	GH	90691631	382.70	  
31832	1656	IJ	73249953	395.43	LO
31833	1656	YZ	10182565	1211.30	HH
31834	1657	OP	7076365	215.60	HH
31835	1658	UV	35897404	195.00	HH
31836	1658	AB	35908234	17.20	  
31837	1659	QR	20080882	280.60	HH
31838	1660	OP	50701344	237.26	LE
31843	1662	UV	28918445	962.60	HH
31844	1663	QR	95733749	222.00	HH
31845	1663	IJ	38020986	42.00	HH
31846	1664	UV	6438845	545.40	HH
31847	1665	EF	15931928	157.80	HH
31848	1666	AB	31104207	216.40	HH
31849	1668	IJ	84733837	327.50	HH
31850	1669	UV	35302007	556.20	HH
31851	1670	WX	84970950	124.20	HH
31852	1670	QR	66763526	131.20	HH
31853	1671	AB	10778803	250.70	HH
31854	1671	YZ	17247677	50.20	HH
31855	1672	ST	9213483	389.80	HH
31856	1673	AB	20515662	244.70	HH
31857	1674	WX	74642348	380.40	HH
31858	1675	GH	17588830	212.50	HH
31861	1677	IJ	52726864	553.00	HH
31862	1678	IJ	72718292	295.20	HH
31863	1678	OP	54732525	177.80	  
31864	1679	ST	49590080	508.70	HH
31865	1680	QR	16704351	595.50	HH
31866	1681	UV	8172750	855.00	HH
31867	1681	AB	76300596	.60	  
31868	1681	YZ	66121870	103.20	IN
31869	1683	WX	63649123	134.20	HH
31870	1683	UV	73280399	323.90	  
31871	1683	MN	25822711	34.50	IN
31872	1684	GH	35036838	212.30	LE
31873	1685	ST	17528325	796.80	HH
31874	1686	UV	27540904	153.20	HH
31875	1686	YZ	74546420	122.50	  
31877	1688	OP	80142312	224.90	HH
31878	1689	MN	89019840	212.80	HH
31879	1690	YZ	11582345	331.10	HH
31880	1691	EF	22764325	72.00	HH
31881	1691	QR	60282856	121.40	  
31884	1693	WX	14131403	248.20	LE
31885	1693	AB	38757246	1127.60	HH
31886	1695	AB	53282368	1465.80	HH
31887	1696	QR	41205018	215.90	HH
31888	1697	QR	38106852	40.80	HH
31889	1697	AB	30674797	177.80	  
31890	1697	CD	36977207	3.50	IN
31891	1698	UV	6397009	964.20	HH
31892	1698	CD	30528074	394.30	LO
31893	1699	IJ	62475007	346.30	HH
31894	1699	EF	2504826	1.90	HH
31895	1700	AB	93968033	676.50	HH
31896	1701	ST	90327703	442.53	LE
31897	1701	MN	99692040	757.10	HH
31898	1702	QR	43392902	468.90	HH
31899	1703	CD	73302203	355.40	HH
31900	1704	KL	36175376	328.50	HH
31901	1705	KL	33791291	550.20	HH
31902	1706	QR	67938715	205.80	HH
31903	1707	YZ	25559365	119.69	LE
31904	1707	KL	16216141	783.00	HH
31905	1708	IJ	89942037	451.90	HH
31906	1708	WX	62805408	333.90	  
31907	1709	MN	20695013	322.70	HH
31908	1710	ST	17466086	207.10	HH
31909	1711	KL	38527757	18.30	HH
31910	1711	KL	75510221	18.80	  
31911	1711	CD	58891451	215.80	IN
31912	1712	WX	3848445	162.60	HH
31913	1714	MN	79335272	302.80	HH
31914	1716	OP	39169329	357.50	HH
31915	1716	ST	972009	103.20	  
31916	1717	ST	11458802	250.00	HH
31917	1718	CD	9266335	717.80	LO
31918	1718	AB	69613939	1445.60	HH
31919	1719	UV	80013709	276.80	HH
31920	1722	EF	3686994	447.20	HH
31921	1723	AB	25436383	109.20	HH
31922	1723	YZ	10030848	390.40	  
31923	1723	GH	36498862	467.60	IN
31924	1723	ST	47622954	.80	  
31925	1724	QR	97682117	160.40	HH
31926	1726	AB	99886172	443.80	HH
31927	1726	OP	61997002	208.20	  
31928	1726	EF	89946835	7.40	IN
31929	1726	UV	65941238	11.50	  
31930	1727	QR	62198191	179.40	HH
31931	1727	EF	22698265	109.30	  
31932	1727	ST	4687321	372.30	IN
31933	1728	OP	84701668	495.40	HH
31934	1729	YZ	10198331	655.40	HH
31935	1730	WX	42885518	197.80	HH
31936	1731	QR	29816907	263.10	HH
31937	1732	WX	69793838	805.00	HH
31938	1733	UV	52269470	312.60	LE
31939	1733	UV	57563334	580.80	HH
31940	1734	UV	77629792	943.10	HH
31941	1736	MN	76685434	366.60	HH
31942	1737	GH	66021996	310.30	HH
31943	1737	QR	67832314	232.90	  
31944	1738	MN	79240321	199.80	HH
31945	1739	GH	76534843	997.90	HH
31946	1740	WX	75491714	271.30	HH
31947	1741	IJ	79026174	236.60	HH
31948	1742	IJ	12537497	382.70	HH
31949	1743	EF	61555409	227.90	HH
31950	1744	KL	26504409	331.70	HH
31951	1747	MN	87503873	87.10	HH
31952	1747	MN	40159267	111.80	  
31956	1749	AB	64197915	456.08	LE
31957	1749	MN	42665183	967.80	HH
31958	1750	MN	37446361	402.80	HH
31959	1750	OP	16547310	551.70	  
31964	1756	GH	88401656	630.70	HH
31965	1758	IJ	45051741	938.40	HH
31966	1758	ST	56174659	35.50	  
31967	1759	EF	39091742	185.60	HH
31968	1759	WX	8029026	186.60	  
31969	1760	GH	58458250	145.80	HH
31970	1760	WX	63081288	25.10	HH
